dist1,dist2,dist3,angle
1.6481,1.9453,1.0857,22.0
1.5876,1.9088,1.3751,22.0
1.5876,1.9088,1.3751,22.0
1.9262,1.8146,1.3254,0.0
1.8701,1.761,1.3097,0.0
1.8701,1.761,1.3097,0.0
1.7644,1.6922,1.36,0.0
1.7046,1.6552,1.3094,0.0
1.7046,1.6552,1.3094,0.0
1.6,1.5937,1.2229,0.0
1.5386,1.5599,1.1737,22.0
1.5386,1.5599,1.1737,22.0
1.5386,1.5599,1.1737,22.0
1.9121,1.4426,1.0719,0.0
1.9121,1.4426,1.0719,0.0
1.9121,1.4426,1.0719,0.0
1.7413,1.9471,1.2316,22.0
1.7413,1.9471,1.2316,22.0
1.7413,1.9471,1.2316,22.0
1.5646,1.7923,1.0967,22.0
1.5646,1.7923,1.0967,22.0
1.5646,1.7923,1.0967,22.0
1.9757,1.0617,1.4018,0.0
1.9757,1.0617,1.4018,0.0
1.9757,1.0617,1.4018,0.0
2.4405,1.4449,1.2699,0.0
2.4405,1.4449,1.2699,0.0
2.388,1.4018,1.2315,0.0
2.2664,1.305,1.1479,0.0
2.2664,1.305,1.1479,0.0
2.2664,1.305,1.1479,0.0
2.1166,1.1935,1.057,0.0
2.1166,1.1935,1.057,0.0
2.1166,1.1935,1.057,0.0
2.1618,1.0907,1.381,0.0
2.1618,1.0907,1.381,0.0
2.1618,1.0907,1.381,0.0
2.0026,1.4936,1.258,0.0
2.0026,1.4936,1.258,0.0
1.9476,1.944,1.2176,0.0
1.8245,1.8528,1.1319,22.0
1.8245,1.8528,1.1319,22.0
1.8245,1.8528,1.1319,22.0
1.6637,1.7127,1.5204,22.0
1.6637,1.7127,1.5204,22.0
1.6637,1.7127,1.5204,22.0
1.7566,1.5575,1.4111,0.0
1.7566,1.5575,1.4111,0.0
1.7566,1.5575,1.4111,0.0
2.6135,1.4034,1.3702,0.0
2.6135,1.4034,1.3702,0.0
2.6135,1.4034,1.3702,0.0
2.4414,1.2682,1.2488,0.0
2.4414,1.2682,1.2488,0.0
2.3844,1.2257,1.2115,0.0
2.2647,1.1412,1.1392,0.0
2.2647,1.1412,1.1392,0.0
2.2647,1.1412,1.1392,0.0
2.0979,1.0363,1.1305,0.0
2.0979,1.0363,1.1305,0.0
2.0979,1.0363,1.1305,0.0
1.9294,1.3843,0.9984,0.0
1.9294,1.3843,0.9984,0.0
1.8292,1.3237,0.9265,0.0
1.7767,1.7452,0.8915,0.0
1.7767,1.7452,0.8915,0.0
1.7167,1.7054,0.854,0.0
1.9524,1.6391,1.3715,0.0
1.9524,1.6391,1.3715,0.0
1.9524,1.6391,1.3715,0.0
1.7841,3.107,1.2456,22.0
1.7841,3.107,1.2456,22.0
1.7841,3.107,1.2456,22.0
1.6182,2.5533,1.149,22.0
1.6182,2.5533,1.149,22.0
1.7153,2.5169,1.271,22.0
1.598,1.3542,1.1915,0.0
1.598,1.3542,1.1915,0.0
1.598,1.3542,1.1915,0.0
1.4335,1.9711,1.3338,22.0
1.4335,1.9711,1.3338,22.0
1.3257,1.9031,1.2599,22.0
1.2813,1.8709,1.234,22.0
1.2813,1.8709,1.234,22.0
1.6527,1.1197,1.1943,0.0
2.0815,1.093,1.1508,0.0
2.0815,1.093,1.1508,0.0
2.0815,1.093,1.1508,0.0
1.9841,1.7121,1.0661,0.0
2.2878,1.6437,0.9747,0.0
2.2878,1.6437,0.9747,0.0
2.1718,1.8488,0.8907,0.0
2.1136,1.8082,0.8514,0.0
2.1136,1.8082,0.8514,0.0
2.0067,1.7364,0.7856,0.0
1.9443,1.6962,0.7517,0.0
1.9443,1.6962,0.7517,0.0
1.8831,1.6582,1.0707,0.0
1.7567,1.5843,0.9763,0.0
1.7567,1.5843,0.9763,0.0
1.6925,1.8255,0.9315,22.0
1.5693,1.7383,0.8527,22.0
1.5693,1.7383,0.8527,22.0
1.5693,1.7383,0.8527,22.0
1.4254,1.3899,1.1423,0.0
1.4254,1.3899,1.1423,0.0
2.9762,1.3611,1.1193,0.0
2.8548,1.4717,1.2717,0.0
2.8548,1.4717,1.2717,0.0
2.8548,1.4717,1.2717,0.0
2.6911,1.3462,1.1228,0.0
2.6911,1.3462,1.1228,0.0
2.6911,1.3462,1.1228,0.0
2.6852,1.2398,0.9915,0.0
2.6852,1.2398,0.9915,0.0
2.6852,1.2398,0.9915,0.0
2.5141,1.7783,0.8649,0.0
2.5141,1.7783,0.8649,0.0
2.458,1.74,0.8271,0.0
2.3334,1.6586,0.7514,0.0
2.3334,1.6586,0.7514,0.0
2.3334,1.6586,0.7514,0.0
2.1687,1.56,1.0615,0.0
2.1687,1.56,1.0615,0.0
2.0421,1.6663,0.9791,0.0
2.0421,1.6663,0.9791,0.0
2.0421,1.6663,0.9791,0.0
1.9238,1.5807,0.9116,0.0
1.8742,1.5462,1.2933,0.0
1.8742,1.5462,1.2933,0.0
1.7111,1.4391,1.1842,0.0
1.7111,1.4391,1.1842,0.0
1.7111,1.4391,1.1842,0.0
1.5431,1.3413,1.0869,0.0
1.5431,1.3413,1.0869,0.0
1.4912,1.4965,2.1498,0.0
1.3703,1.4049,2.0767,0.0
1.3703,1.4049,2.0767,0.0
1.3703,1.4049,2.0767,0.0
1.2624,1.3272,2.0155,0.0
1.2041,1.2872,1.984,0.0
1.2041,1.2872,1.984,0.0
1.1462,1.2489,2.3428,0.0
1.0387,1.1824,2.2758,0.0
1.0387,1.1824,2.2758,0.0
1.3013,0.8877,2.1864,-22.0
1.3013,0.8877,2.1864,-22.0
1.3013,0.8877,2.1864,-22.0
1.1474,0.7621,2.0693,-22.0
1.1474,0.7621,2.0693,-22.0
1.5437,0.7342,2.0138,-22.0
1.8171,1.0312,1.9028,-22.0
1.8171,1.0312,1.9028,-22.0
1.8171,1.0312,1.9028,-22.0
1.6494,0.975,1.4219,0.0
1.6494,0.975,1.4219,0.0
1.6494,0.975,1.4219,0.0
2.0428,1.2939,1.3285,0.0
1.933,1.2205,1.267,0.0
1.933,1.2205,1.267,0.0
1.933,1.2205,1.267,0.0
2.2666,1.2907,1.3814,0.0
2.2666,1.2907,1.3814,0.0
2.2666,1.2907,1.3814,0.0
2.1059,1.1405,1.2699,0.0
2.1059,1.1405,1.2699,0.0
2.9255,1.0346,1.1973,0.0
2.9255,1.0346,1.1973,0.0
2.9255,1.0346,1.1973,0.0
2.9745,0.8969,1.7546,0.0
2.9745,0.8969,1.7546,0.0
2.9745,0.8969,1.7546,0.0
2.8136,0.7812,1.661,0.0
2.8136,0.7812,1.661,0.0
2.8136,0.7812,1.661,0.0
2.651,1.0801,1.7854,0.0
2.651,1.0801,1.7854,0.0
2.651,1.0801,1.7854,0.0
2.4774,0.9495,1.6692,0.0
2.4774,0.9495,1.6692,0.0
2.4774,0.9495,1.6692,0.0
2.3145,0.8423,1.5702,0.0
2.3145,0.8423,1.5702,0.0
2.2535,0.8073,1.5361,0.0
2.1421,1.1191,1.6947,0.0
2.1421,1.1191,1.6947,0.0
2.1421,1.1191,1.6947,0.0
1.9857,1.009,1.5853,0.0
1.9857,1.009,1.5853,0.0
1.9857,1.009,1.5853,0.0
1.8847,0.9455,1.5193,0.0
1.7693,2.2866,1.4493,22.0
1.7693,2.2866,1.4493,22.0
1.6592,2.2154,1.6239,22.0
1.9085,1.477,1.5911,0.0
1.9085,1.477,1.5911,0.0
1.9085,1.477,1.5911,0.0
1.8008,1.414,1.5159,0.0
1.8008,1.414,1.5159,0.0
1.6929,2.0453,1.4246,22.0
1.6929,2.0453,1.4246,22.0
1.5832,1.9755,1.339,22.0
1.5371,1.941,1.3074,22.0
1.5371,1.941,1.3074,22.0
1.9039,1.8718,1.25,0.0
1.8598,1.1887,1.4083,0.0
1.8598,1.1887,1.4083,0.0
1.7031,1.7372,1.2732,22.0
1.7031,1.7372,1.2732,22.0
1.7031,1.7372,1.2732,22.0
1.5563,1.6235,1.1631,22.0
1.5563,1.6235,1.1631,22.0
1.5563,1.6235,1.1631,22.0
1.9963,1.5153,1.4499,0.0
1.9963,1.5153,1.4499,0.0
1.9963,1.5153,1.4499,0.0
2.4801,1.4008,1.3398,0.0
2.4801,1.4008,1.3398,0.0
2.4801,1.4008,1.3398,0.0
2.3218,1.2865,1.2199,0.0
2.3218,1.2865,1.2199,0.0
2.3218,1.2865,1.2199,0.0
2.1606,1.1816,1.1088,0.0
2.1606,1.1816,1.1088,0.0
2.1606,1.1816,1.1088,0.0
1.9966,1.6344,1.0113,0.0
1.9966,1.6344,1.0113,0.0
1.9966,1.6344,1.0113,0.0
1.8421,1.5177,1.2794,0.0
1.8421,1.5177,1.2794,0.0
1.8421,1.5177,1.2794,0.0
1.6793,1.4036,1.1418,0.0
1.6793,1.4036,1.1418,0.0
1.5763,1.3373,1.0592,0.0
1.5231,1.3051,1.0183,0.0
1.5231,1.3051,1.0183,0.0
2.0926,1.8269,0.9815,0.0
1.9725,1.7379,0.904,0.0
1.9725,1.7379,0.904,0.0
1.8619,1.6595,0.8423,0.0
1.805,1.6208,1.2087,0.0
1.805,1.6208,1.2087,0.0
1.6999,1.5523,1.1153,0.0
1.6397,1.5151,1.0629,0.0
1.6397,1.5151,1.0629,0.0
1.6397,1.5151,1.0629,0.0
1.4732,2.9153,0.9238,22.0
1.4732,2.9153,0.9238,22.0
1.4732,2.9153,0.9238,22.0
1.9671,1.8149,0.8315,0.0
1.9671,1.8149,0.8315,0.0
1.8798,1.7485,1.2582,0.0
1.8233,1.7152,1.2082,0.0
1.8233,1.7152,1.2082,0.0
1.7641,2.1711,1.1566,22.0
1.8829,2.5978,1.0647,22.0
1.8829,2.5978,1.0647,22.0
1.8829,2.5978,1.0647,22.0
1.748,1.5082,1.0006,0.0
1.748,1.5082,1.0006,0.0
1.748,1.5082,1.0006,0.0
1.9133,1.4092,1.4529,0.0
1.9133,1.4092,1.4529,0.0
1.9133,1.4092,1.4529,0.0
1.7458,1.771,1.3375,22.0
1.7458,1.771,1.3375,22.0
1.7458,1.771,1.3375,22.0
1.9463,1.6511,1.3586,0.0
1.9463,1.6511,1.3586,0.0
1.9043,1.6051,1.3382,0.0
1.792,1.5335,1.2625,0.0
1.792,1.5335,1.2625,0.0
1.792,1.5335,1.2625,0.0
1.63,1.8639,1.1651,22.0
1.63,1.8639,1.1651,22.0
1.63,1.8639,1.1651,22.0
1.8633,1.7331,1.2265,0.0
1.8633,1.7331,1.2265,0.0
1.8633,1.7331,1.2265,0.0
2.1345,1.6111,1.1534,0.0
2.1345,1.6111,1.1534,0.0
2.1345,1.6111,1.1534,0.0
1.9719,1.5032,1.2529,0.0
1.9719,1.5032,1.2529,0.0
1.9191,1.4706,1.2137,0.0
1.8109,1.796,1.1371,0.0
1.8109,1.796,1.1371,0.0
1.8109,1.796,1.1371,0.0
1.6426,1.6792,1.0311,22.0
1.6426,1.6792,1.0311,22.0
1.6426,1.6792,1.0311,22.0
2.7161,1.5604,1.1788,0.0
2.7161,1.5604,1.1788,0.0
2.7161,1.5604,1.1788,0.0
2.0674,1.4364,1.1019,0.0
2.0674,1.4364,1.1019,0.0
2.0674,1.4364,1.1019,0.0
1.9054,1.3339,1.2716,0.0
1.9054,1.3339,1.2716,0.0
2.2847,1.3397,1.1974,0.0
2.2274,1.2873,1.1583,0.0
2.2274,1.2873,1.1583,0.0
2.1746,1.2396,1.1239,0.0
2.0562,1.1348,1.0532,0.0
2.0562,1.1348,1.0532,0.0
2.5417,1.0503,1.6704,0.0
2.4845,1.0047,1.636,0.0
2.4845,1.0047,1.636,0.0
2.4289,0.9618,1.6041,0.0
2.3008,0.8693,1.7948,0.0
2.3008,0.8693,1.7948,0.0
2.3008,0.8693,1.7948,0.0
2.1448,1.1377,1.6863,0.0
2.1448,1.1377,1.6863,0.0
2.1448,1.1377,1.6863,0.0
2.0857,1.0889,1.6475,0.0
1.9748,1.0011,1.5785,0.0
1.9748,1.0011,1.5785,0.0
2.328,0.9269,1.5207,0.0
2.2715,0.8895,1.7529,0.0
2.2715,0.8895,1.7529,0.0
2.1722,0.8298,1.6828,0.0
2.115,1.1499,1.6437,0.0
2.115,1.1499,1.6437,0.0
2.0124,1.0692,1.5733,0.0
1.9537,1.0251,1.5182,0.0
1.9537,1.0251,1.5182,0.0
1.8532,0.9541,1.4249,0.0
1.796,0.9166,1.3723,0.0
1.796,0.9166,1.3723,0.0
2.2005,0.8868,1.3279,0.0
2.0837,1.516,1.2278,0.0
2.0837,1.516,1.2278,0.0
2.0837,1.516,1.2278,0.0
1.9233,1.7458,1.097,0.0
1.9233,1.7458,1.097,0.0
1.8635,1.7047,1.0507,0.0
1.7449,1.6269,0.9644,0.0
1.7449,1.6269,0.9644,0.0
1.6841,1.5893,0.9235,0.0
1.8995,1.8599,0.859,0.0
1.8995,1.8599,0.859,0.0
1.8995,1.8599,0.859,0.0
1.7314,1.749,1.0375,22.0
1.7314,1.749,1.0375,22.0
1.7314,1.749,1.0375,22.0
1.5751,1.624,0.9522,22.0
1.5751,1.624,0.9522,22.0
1.5751,1.624,0.9522,22.0
1.9076,1.4431,1.2288,0.0
1.9076,1.4431,1.2288,0.0
1.9076,1.4431,1.2288,0.0
2.7137,1.2949,1.2847,0.0
2.7137,1.2949,1.2847,0.0
2.7137,1.2949,1.2847,0.0
3.037,1.1724,1.1435,0.0
3.037,1.1724,1.1435,0.0
3.037,1.1724,1.1435,0.0
2.9765,1.1323,1.0959,0.0
2.8575,1.0597,1.0068,0.0
2.8575,1.0597,1.0068,0.0
2.7343,1.6357,0.9225,0.0
2.6735,1.5953,0.8846,0.0
2.6735,1.5953,0.8846,0.0
2.6735,1.5953,0.8846,0.0
2.5072,1.4924,1.1774,0.0
2.5072,1.4924,1.1774,0.0
2.5072,1.4924,1.1774,0.0
2.3397,1.5959,1.0623,0.0
2.3397,1.5959,1.0623,0.0
2.2253,1.5121,0.9936,0.0
2.2253,1.5121,0.9936,0.0
2.1188,1.4384,1.3172,0.0
2.1188,1.4384,1.3172,0.0
2.1188,1.4384,1.3172,0.0
1.9546,1.3348,1.2044,0.0
1.9546,1.3348,1.2044,0.0
1.9546,1.3348,1.2044,0.0
2.2791,1.4397,1.109,0.0
2.2791,1.4397,1.109,0.0
2.222,1.3984,1.4588,0.0
2.0964,1.312,1.3769,0.0
2.0964,1.312,1.3769,0.0
2.0964,1.312,1.3769,0.0
1.9357,1.2119,1.283,0.0
1.9357,1.2119,1.283,0.0
1.9357,1.2119,1.283,0.0
1.7641,1.7592,1.3323,0.0
1.7641,1.7592,1.3323,0.0
1.7641,1.7592,1.3323,0.0
1.6009,1.6572,1.1956,22.0
1.6009,1.6572,1.1956,22.0
1.5396,1.6217,1.1462,22.0
1.4434,1.5342,1.0885,22.0
1.4434,1.5342,1.0885,22.0
1.4434,1.5342,1.0885,22.0
1.8228,1.3748,1.3041,0.0
1.8228,1.3748,1.3041,0.0
1.8228,1.3748,1.3041,0.0
2.2653,1.2408,1.1839,0.0
2.2653,1.2408,1.1839,0.0
2.2653,1.2408,1.1839,0.0
2.093,1.1357,1.0705,0.0
2.093,1.1357,1.0705,0.0
2.093,1.1357,1.0705,0.0
1.9314,1.5799,1.359,0.0
1.9314,1.5799,1.359,0.0
1.8792,1.5411,1.3129,0.0
1.7633,1.4582,1.2129,0.0
1.7633,1.4582,1.2129,0.0
1.7633,1.4582,1.2129,0.0
1.6037,1.3528,1.0813,0.0
1.6037,1.3528,1.0813,0.0
1.5511,1.3208,1.0401,0.0
2.0444,1.7909,0.9491,0.0
2.0444,1.7909,0.9491,0.0
2.0444,1.7909,0.9491,0.0
1.8664,1.6644,0.8431,0.0
1.8664,1.6644,0.8431,0.0
1.811,1.6271,1.2135,0.0
1.6817,1.5445,1.0982,0.0
1.6817,1.5445,1.0982,0.0
1.6817,1.5445,1.0982,0.0
1.5108,1.9919,0.9523,22.0
1.5108,1.9919,0.9523,22.0
1.456,1.9512,0.9076,22.0
1.9748,1.3243,0.8372,0.0
1.9748,1.3243,0.8372,0.0
1.9748,1.3243,0.8372,0.0
2.4641,1.6744,1.1895,0.0
2.4641,1.6744,1.1895,0.0
2.4641,1.6744,1.1895,0.0
2.3062,1.5522,1.0624,0.0
2.3062,1.5522,1.0624,0.0
2.2512,1.5113,1.0205,0.0
2.1303,1.4253,0.9339,0.0
2.1303,1.4253,0.9339,0.0
2.1303,1.4253,0.9339,0.0
1.9639,1.3172,0.8315,0.0
1.9639,1.3172,0.8315,0.0
1.9639,1.3172,0.8315,0.0
1.858,1.7318,1.237,0.0
2.4085,1.6398,1.1398,0.0
2.4085,1.6398,1.1398,0.0
2.3463,1.592,1.0895,0.0
2.2294,1.5053,0.9993,0.0
2.2294,1.5053,0.9993,0.0
2.2294,1.5053,0.9993,0.0
2.0604,1.3888,0.8821,0.0
2.0604,1.3888,0.8821,0.0
2.0604,1.3888,0.8821,0.0
1.9031,1.2922,1.2748,0.0
1.9031,1.2922,1.2748,0.0
1.9031,1.2922,1.2748,0.0
1.9728,2.1387,1.1274,22.0
1.9728,2.1387,1.1274,22.0
1.9181,2.0984,1.0842,22.0
1.7947,1.5659,1.0102,0.0
1.7947,1.5659,1.0102,0.0
1.7947,1.5659,1.0102,0.0
1.9503,1.8484,1.4573,0.0
1.9503,1.8484,1.4573,0.0
1.9503,1.8484,1.4573,0.0
1.7819,1.7172,1.3324,0.0
1.7819,1.7172,1.3324,0.0
1.7819,1.7172,1.3324,0.0
1.6746,1.6373,1.2584,0.0
1.6192,1.5974,1.2223,0.0
1.6192,1.5974,1.2223,0.0
1.5599,1.5557,1.1853,0.0
1.4363,1.473,1.1149,22.0
1.4363,1.473,1.1149,22.0
1.3371,1.4001,1.1051,22.0
1.98,1.3519,1.0654,0.0
1.98,1.3519,1.0654,0.0
2.2223,1.2744,1.0011,0.0
2.1728,1.2423,0.9728,0.0
2.1728,1.2423,0.9728,0.0
2.0613,1.1751,1.0448,0.0
2.0091,1.5863,1.0009,0.0
2.0091,1.5863,1.0009,0.0
1.9475,1.5448,0.9503,0.0
1.8381,1.4749,0.8648,0.0
1.8381,1.4749,0.8648,0.0
1.8381,1.4749,0.8648,0.0
1.68,1.8177,0.7547,22.0
1.68,1.8177,0.7547,22.0
1.9522,1.746,1.3159,0.0
1.8954,1.6997,1.2785,0.0
1.8954,1.6997,1.2785,0.0
1.7981,1.6337,1.2125,0.0
1.7499,1.6023,1.1815,0.0
1.7499,1.6023,1.1815,0.0
1.6516,1.5413,1.1229,0.0
1.6011,1.5116,1.2773,0.0
1.6011,1.5116,1.2773,0.0
1.9399,1.8885,1.2303,0.0
1.8339,1.8204,1.1488,0.0
1.8339,1.8204,1.1488,0.0
1.7282,1.7564,1.0721,22.0
1.6683,1.722,1.0311,22.0
1.6104,1.6767,1.0017,22.0
1.9254,1.5992,1.1614,0.0
1.9254,1.5992,1.1614,0.0
1.9254,1.5992,1.1614,0.0
2.0574,1.4934,1.0546,0.0
2.0574,1.4934,1.0546,0.0
2.0574,1.4934,1.0546,0.0
1.8776,1.7386,1.227,0.0
1.8776,1.7386,1.227,0.0
1.8776,1.7386,1.227,0.0
1.7051,1.6232,1.1021,0.0
1.7051,1.6232,1.1021,0.0
1.6402,1.5825,1.0586,0.0
1.5249,1.5145,0.9873,0.0
1.5249,1.5145,0.9873,0.0
1.5249,1.5145,0.9873,0.0
1.416,2.1554,0.9284,22.0
1.3546,2.122,1.1677,22.0
1.3546,2.122,1.1677,22.0
1.2548,2.0608,1.098,22.0
1.2021,2.0234,1.0672,22.0
1.2021,2.0234,1.0672,22.0
1.1475,1.9845,1.0379,22.0
1.4898,1.2444,1.0506,0.0
1.4898,1.2444,1.0506,0.0
1.3963,1.1931,0.9729,0.0
1.3363,1.8102,0.9257,22.0
1.3363,1.8102,0.9257,22.0
1.2344,1.7335,0.8556,22.0
1.1836,1.6878,0.829,22.0
1.1836,1.6878,0.829,22.0
1.6541,1.0296,1.1366,0.0
2.1138,0.9709,1.0697,0.0
2.1138,0.9709,1.0697,0.0
2.1138,0.9709,1.0697,0.0
1.9515,1.4371,0.9319,0.0
1.9515,1.4371,0.9319,0.0
1.8437,1.3547,0.8466,0.0
1.7868,1.313,0.8044,0.0
1.7868,1.313,0.8044,0.0
2.3306,1.2707,0.7627,0.0
2.2117,1.1963,0.6937,0.0
2.2117,1.1963,0.6937,0.0
2.2117,1.1963,0.6937,0.0
2.0423,1.6619,0.973,0.0
2.0423,1.6619,0.973,0.0
1.9871,1.6211,0.9307,0.0
1.9871,1.6211,0.9307,0.0
1.8612,1.5316,0.8405,0.0
1.8612,1.5316,0.8405,0.0
1.7526,1.4591,0.7717,0.0
1.6922,1.4209,0.7381,0.0
1.6922,1.4209,0.7381,0.0
1.6343,1.3859,1.101,0.0
1.5089,1.8732,1.0,22.0
1.5089,1.8732,1.0,22.0
1.5089,1.8732,1.0,22.0
1.9753,1.7368,0.9082,0.0
1.9753,1.7368,0.9082,0.0
1.9753,1.7368,0.9082,0.0
1.8209,1.597,1.2328,0.0
1.8209,1.597,1.2328,0.0
1.8209,1.597,1.2328,0.0
2.3113,1.4757,1.1056,0.0
2.3113,1.4757,1.1056,0.0
2.3113,1.4757,1.1056,0.0
2.1371,1.3548,0.9807,0.0
2.1371,1.3548,0.9807,0.0
2.1371,1.3548,0.9807,0.0
1.9686,1.2513,0.8785,0.0
1.9686,1.2513,0.8785,0.0
1.9686,1.2513,0.8785,0.0
1.8044,1.633,1.2047,0.0
1.8044,1.633,1.2047,0.0
1.8044,1.633,1.2047,0.0
1.7028,1.5543,1.1178,0.0
2.2943,1.5103,1.0692,0.0
2.2943,1.5103,1.0692,0.0
2.2404,1.4728,1.0279,0.0
2.1207,1.3939,0.9414,0.0
2.1207,1.3939,0.9414,0.0
2.0161,1.3303,0.873,0.0
1.9578,1.2975,0.8386,0.0
1.9578,1.2975,0.8386,0.0
1.8436,1.7117,1.2263,0.0
1.784,1.6658,1.1735,0.0
1.784,1.6658,1.1735,0.0
1.674,1.5835,1.0781,0.0
1.6208,1.5451,1.0333,0.0
1.6208,1.5451,1.0333,0.0
1.5688,1.5084,0.9905,0.0
2.0939,1.4267,0.895,0.0
2.0939,1.4267,0.895,0.0
2.0939,1.4267,0.895,0.0
1.9278,1.8236,0.7879,0.0
1.9278,1.8236,0.7879,0.0
1.9278,1.8236,0.7879,0.0
1.7593,1.6954,1.1388,0.0
1.7593,1.6954,1.1388,0.0
1.7593,1.6954,1.1388,0.0
1.5977,1.5801,0.998,0.0
1.5977,1.5801,0.998,0.0
1.5977,1.5801,0.998,0.0
1.4364,1.4745,0.8667,22.0
1.4364,1.4745,0.8667,22.0
1.4364,1.4745,0.8667,22.0
1.952,1.3678,0.7884,0.0
1.952,1.3678,0.7884,0.0
1.952,1.3678,0.7884,0.0
2.0619,1.2623,1.1923,0.0
2.0619,1.2623,1.1923,0.0
2.0619,1.2623,1.1923,0.0
1.9005,1.6478,1.0702,0.0
1.9005,1.6478,1.0702,0.0
1.9005,1.6478,1.0702,0.0
1.7401,2.0341,0.9617,22.0
1.7401,2.0341,0.9617,22.0
1.7401,2.0341,0.9617,22.0
1.9035,1.9199,1.4163,22.0
1.9035,1.9199,1.4163,22.0
1.9035,1.9199,1.4163,22.0
2.1466,1.3263,1.3783,0.0
2.1466,1.3263,1.3783,0.0
2.1466,1.3263,1.3783,0.0
2.0577,1.2423,1.4628,0.0
1.9572,1.1808,1.392,0.0
1.9572,1.1808,1.392,0.0
1.9572,1.1808,1.392,0.0
2.1858,1.4978,1.2906,0.0
2.1858,1.4978,1.2906,0.0
2.0812,1.4328,1.2339,0.0
2.0232,1.399,1.354,0.0
2.0232,1.399,1.354,0.0
1.9224,1.7576,1.2774,0.0
1.872,1.7243,1.2405,0.0
1.872,1.7243,1.2405,0.0
1.7531,1.6493,1.158,0.0
1.6932,1.6137,1.1192,0.0
1.6932,1.6137,1.1192,0.0
1.5808,1.9626,1.0524,22.0
1.5298,1.9288,1.2023,22.0
1.5298,1.9288,1.2023,22.0
1.88,1.8794,1.1685,0.0
2.2104,1.3793,1.1254,0.0
2.2104,1.3793,1.1254,0.0
2.2104,1.3793,1.1254,0.0
2.0475,1.6449,1.2717,0.0
2.0475,1.6449,1.2717,0.0
2.0475,1.6449,1.2717,0.0
1.8954,1.5427,1.1559,0.0
1.8954,1.5427,1.1559,0.0
1.8954,1.5427,1.1559,0.0
1.7392,1.4479,1.0485,0.0
1.7392,1.4479,1.0485,0.0
2.8584,1.7444,0.9868,0.0
2.807,1.7105,1.2142,0.0
2.807,1.7105,1.2142,0.0
2.6899,1.6369,1.123,0.0
2.5675,1.5659,1.0337,0.0
2.5675,1.5659,1.0337,0.0
2.5675,1.5659,1.0337,0.0
2.3844,1.8147,0.916,0.0
2.3844,1.8147,0.916,0.0
2.3844,1.8147,0.916,0.0
2.2089,1.7058,1.0627,0.0
2.2089,1.7058,1.0627,0.0
2.2089,1.7058,1.0627,0.0
2.0493,1.7055,0.9396,0.0
2.0493,1.7055,0.9396,0.0
2.0493,1.7055,0.9396,0.0
1.8851,1.5694,0.8282,0.0
1.8851,1.5694,0.8282,0.0
1.8851,1.5694,0.8282,0.0
1.7186,1.4383,1.3896,0.0
1.7186,1.4383,1.3896,0.0
1.7186,1.4383,1.3896,0.0
2.0354,1.3255,1.2904,0.0
2.0354,1.3255,1.2904,0.0
2.0354,1.3255,1.2904,0.0
1.8697,1.2238,1.8577,0.0
1.8697,1.2238,1.8577,0.0
1.8697,1.2238,1.8577,0.0
1.7011,1.2619,1.7589,-22.0
1.7011,1.2619,1.7589,-22.0
1.6,1.1779,1.6951,-22.0
1.5466,1.1384,1.6549,-22.0
1.5466,1.1384,1.6549,-22.0
2.0257,1.0814,1.5868,0.0
1.9823,1.0596,1.5521,0.0
1.9823,1.0596,1.5521,0.0
1.9823,1.0596,1.5521,0.0
1.868,1.3206,1.4761,0.0
1.7663,1.2309,1.4129,0.0
1.7663,1.2309,1.4129,0.0
1.6566,1.1367,1.3504,0.0
1.6078,1.0959,1.3247,0.0
1.6078,1.0959,1.3247,0.0
1.4968,1.006,1.8291,-22.0
1.4477,0.9678,1.7955,-22.0
1.4477,0.9678,1.7955,-22.0
1.4477,0.9678,1.7955,-22.0
1.9236,1.3258,1.6677,0.0
1.9236,1.3258,1.6677,0.0
1.9236,1.3258,1.6677,0.0
2.3508,1.2025,1.5396,0.0
2.3508,1.2025,1.5396,0.0
2.3508,1.2025,1.5396,0.0
2.1858,1.0712,1.4166,0.0
2.1858,1.0712,1.4166,0.0
2.3536,0.993,1.3428,0.0
2.2955,0.9557,1.3071,0.0
2.2955,0.9557,1.3071,0.0
2.1862,0.8919,1.2449,0.0
2.1277,1.3106,1.7175,0.0
2.1277,1.3106,1.7175,0.0
2.1277,1.3106,1.7175,0.0
1.963,1.1698,1.5932,0.0
1.963,1.1698,1.5932,0.0
1.8433,1.0724,1.5081,0.0
1.7884,1.0293,1.4707,0.0
1.7884,1.0293,1.4707,0.0
1.7372,0.9905,1.4369,0.0
1.6226,0.9085,1.3657,0.0
1.6226,0.9085,1.3657,0.0
1.6226,0.9085,1.3657,0.0
1.4637,0.81,1.28,0.0
1.4637,0.81,1.28,0.0
1.4637,0.81,1.28,0.0
1.2939,1.1831,1.1449,0.0
1.2939,1.1831,1.1449,0.0
1.2939,1.1831,1.1449,0.0
1.43,1.5677,1.0355,22.0
1.43,1.5677,1.0355,22.0
1.3676,2.981,0.9975,22.0
1.2631,1.4434,1.0106,22.0
1.2631,1.4434,1.0106,22.0
1.2631,1.4434,1.0106,22.0
1.5026,1.2986,0.9661,0.0
1.5026,1.2986,0.9661,0.0
1.4634,1.2361,1.1369,0.0
1.747,1.1517,1.0444,0.0
1.747,1.1517,1.0444,0.0
1.747,1.1517,1.0444,0.0
1.5788,1.0476,0.9281,0.0
